id,port_id,data_src_c,port_coor_,cntr_code,port_name,rep_mar_l,source,traffic,geom
121,DKSSK,5106,5,DK,Skælskør,,GISCO,0,0103000020E864000001000000210000001132AE6EFBBA2341578945E2905D5741F577BE00D5BA234159B37D1C605D5741E847003163BA23413D2E8836315D574123381F5FAAB92341B4D6C6FD055D574121385AA5B1B823419508701BE05C574126C7A39282B7234195683704C15C5741E30A99CC28B623419C46FBE9A95C574104E2EC9CB1B423419A8003B09B5C57411132AE6E2BB32341578945E2965C57411E826F40A5B123419A8003B09B5C57413F59C3102EB023419C46FBE9A95C5741FC9CB84AD4AE234195683704C15C5741012C0238A5AD23419508701BE05C5741FF2B3D7EACAC2341B4D6C6FD055D57413A1C5CACF3AB23413D2E8836315D57412DEC9DDC81AB234159B37D1C605D57411132AE6E5BAB2341578945E2905D57412DEC9DDC81AB2341555F0DA8C15D57413A1C5CACF3AB234171E4028EF05D5741FF2B3D7EACAC2341FA3BC4C61B5E5741012C0238A5AD2341190A1BA9415E5741FC9CB84AD4AE234119AA53C0605E57413F59C3102EB0234112CC8FDA775E57411E826F40A5B1234114928714865E57411132AE6E2BB32341578945E28A5E574104E2EC9CB1B4234114928714865E5741E30A99CC28B6234112CC8FDA775E574126C7A39282B7234119AA53C0605E574121385AA5B1B82341190A1BA9415E574123381F5FAAB92341FA3BC4C61B5E5741E847003163BA234171E4028EF05D5741F577BE00D5BA2341555F0DA8C15D57411132AE6EFBBA2341578945E2905D5741
122,DKSSV,5106,6,DK,Studstrupværkets Havn,Studstrupværkets Havn,GISCO,1,0103000020E864000001000000210000001CB46D34B4D62141F166179B37C8574100FA7DC68DD62141F3904FD506C85741F3C9BFF61BD62141D70B5AEFD7C757412EBADE2463D521414EB498B6ACC757412CBA196B6AD421412FE641D486C75741314963583BD321412F4609BD67C75741EE8C5892E1D121413624CDA250C757410F64AC626AD02141345ED56842C757411CB46D34E4CE2141F166179B3DC7574129042F065ECD2141345ED56842C757414ADB82D6E6CB21413624CDA250C75741071F78108DCA21412F4609BD67C757410CAEC1FD5DC921412FE641D486C757410AAEFC4365C821414EB498B6ACC75741459E1B72ACC72141D70B5AEFD7C75741386E5DA23AC72141F3904FD506C857411CB46D3414C72141F166179B37C85741386E5DA23AC72141EF3CDF6068C85741459E1B72ACC721410BC2D44697C857410AAEFC4365C821419419967FC2C857410CAEC1FD5DC92141B3E7EC61E8C85741071F78108DCA2141B387257907C957414ADB82D6E6CB2141ACA961931EC9574129042F065ECD2141AE6F59CD2CC957411CB46D34E4CE2141F166179B31C957410F64AC626AD02141AE6F59CD2CC95741EE8C5892E1D12141ACA961931EC95741314963583BD32141B387257907C957412CBA196B6AD42141B3E7EC61E8C857412EBADE2463D521419419967FC2C85741F3C9BFF61BD621410BC2D44697C8574100FA7DC68DD62141EF3CDF6068C857411CB46D34B4D62141F166179B37C85741
123,DKSTG,9998,8,DK,Stigsnæsværkets Havn,Stigsnæsværkets Havn,GISCO,1,0103000020E86400000100000021000000B379007A51A52341059487A15759574197BF100C2BA5234107BEBFDB265957418A8F523CB9A42341EB38CAF5F7585741C57F716A00A4234162E108BDCC585741C37FACB007A323414313B2DAA6585741C80EF69DD8A12341437379C3875857418552EBD77EA023414A513DA970585741A6293FA8079F2341488B456F62585741B379007A819D2341059487A15D585741C0C9C14BFB9B2341488B456F62585741E1A0151C849A23414A513DA9705857419EE40A562A992341437379C387585741A3735443FB9723414313B2DAA6585741A1738F890297234162E108BDCC585741DC63AEB749962341EB38CAF5F7585741CF33F0E7D795234107BEBFDB26595741B379007AB1952341059487A157595741CF33F0E7D7952341036A4F6788595741DC63AEB7499623411FEF444DB7595741A1738F8902972341A8460686E2595741A3735443FB972341C7145D68085A57419EE40A562A992341C7B4957F275A5741E1A0151C849A2341C0D6D1993E5A5741C0C9C14BFB9B2341C29CC9D34C5A5741B379007A819D2341059487A1515A5741A6293FA8079F2341C29CC9D34C5A57418552EBD77EA02341C0D6D1993E5A5741C80EF69DD8A12341C7B4957F275A5741C37FACB007A32341C7145D68085A5741C57F716A00A42341A8460686E25957418A8F523CB9A423411FEF444DB759574197BF100C2BA52341036A4F6788595741B379007A51A52341059487A157595741
124,DKSTN,2109,1,DK,Stigsnæs,,GISCO,0,0103000020E864000001000000210000008BF471CB37A62341F21FA319EA5857416F3A825D11A62341F449DB53B9585741620AC48D9FA52341D8C4E56D8A5857419DFAE2BBE6A423414F6D24355F5857419BFA1D02EEA32341309FCD5239585741A08967EFBEA2234130FF943B1A5857415DCD5C2965A1234137DD5821035857417EA4B0F9ED9F2341351761E7F45757418BF471CB679E2341F21FA319F05757419844339DE19C2341351761E7F4575741B91B876D6A9B234137DD582103585741765F7CA7109A234130FF943B1A5857417BEEC594E1982341309FCD523958574179EE00DBE89723414F6D24355F585741B4DE1F0930972341D8C4E56D8A585741A7AE6139BE962341F449DB53B95857418BF471CB97962341F21FA319EA585741A7AE6139BE962341F0F56ADF1A595741B4DE1F09309723410C7B60C54959574179EE00DBE897234195D221FE745957417BEEC594E1982341B4A078E09A595741765F7CA7109A2341B440B1F7B9595741B91B876D6A9B2341AD62ED11D15957419844339DE19C2341AF28E54BDF5957418BF471CB679E2341F21FA319E45957417EA4B0F9ED9F2341AF28E54BDF5957415DCD5C2965A12341AD62ED11D1595741A08967EFBEA22341B440B1F7B95957419BFA1D02EEA32341B4A078E09A5957419DFAE2BBE6A4234195D221FE74595741620AC48D9FA523410C7B60C5495957416F3A825D11A62341F0F56ADF1A5957418BF471CB37A62341F21FA319EA585741
125,DKSTR,9998,7,DK,Struer Havn,,GISCO,0,0103000020E86400000100000021000000274AE6767A0C1D417277035961E25741EFD5069B2D0C1D4174A13B9330E25741D6758AFB490B1D41581C46AD01E257414C56C857D8091D41CFC48474D6E1574147563EE4E6071D41B0F62D92B0E157415074D1BE88051D41B056F57A91E15741CBFBBB32D5021D41B734B9607AE157410DAA63D3E6FF1C41B56EC1266CE15741274AE676DAFC1C417277035967E1574141EA681ACEF91C41B56EC1266CE15741839810BBDFF61C41B734B9607AE15741FE1FFB2E2CF41C41B056F57A91E15741073E8E09CEF11C41B0F62D92B0E15741023E0496DCEF1C41CFC48474D6E15741781E42F26AEE1C41581C46AD01E257415FBEC55287ED1C4174A13B9330E25741274AE6763AED1C417277035961E257415FBEC55287ED1C41704DCB1E92E25741781E42F26AEE1C418CD2C004C1E25741023E0496DCEF1C41152A823DECE25741073E8E09CEF11C4134F8D81F12E35741FE1FFB2E2CF41C413498113731E35741839810BBDFF61C412DBA4D5148E3574141EA681ACEF91C412F80458B56E35741274AE676DAFC1C41727703595BE357410DAA63D3E6FF1C412F80458B56E35741CBFBBB32D5021D412DBA4D5148E357415074D1BE88051D413498113731E3574147563EE4E6071D4134F8D81F12E357414C56C857D8091D41152A823DECE25741D6758AFB490B1D418CD2C004C1E25741EFD5069B2D0C1D41704DCB1E92E25741274AE6767A0C1D417277035961E25741
126,DKSTT,9998,1,DK,Statoil-Havnen,Statoil-Havnen,GISCO,1,0103000020E864000001000000210000007D2EE6DB524E2341FA46881B518A57416174F66D2C4E2341FC70C055208A57415444389EBA4D2341E0EBCA6FF18957418F3457CC014D234157940937C68957418D349212094C234138C6B254A089574192C3DBFFD94A234138267A3D818957414F07D139804923413F043E236A89574170DE240A094823413D3E46E95B8957417D2EE6DB82462341FA46881B578957418A7EA7ADFC4423413D3E46E95B895741AB55FB7D854323413F043E236A8957416899F0B72B42234138267A3D818957416D283AA5FC40234138C6B254A08957416B2875EB0340234157940937C6895741A61894194B3F2341E0EBCA6FF189574199E8D549D93E2341FC70C055208A57417D2EE6DBB23E2341FA46881B518A574199E8D549D93E2341F81C50E1818A5741A61894194B3F234114A245C7B08A57416B2875EB034023419DF90600DC8A57416D283AA5FC402341BCC75DE2018B57416899F0B72B422341BC6796F9208B5741AB55FB7D85432341B589D213388B57418A7EA7ADFC442341B74FCA4D468B57417D2EE6DB82462341FA46881B4B8B574170DE240A09482341B74FCA4D468B57414F07D13980492341B589D213388B574192C3DBFFD94A2341BC6796F9208B57418D349212094C2341BCC75DE2018B57418F3457CC014D23419DF90600DC8A57415444389EBA4D234114A245C7B08A57416174F66D2C4E2341F81C50E1818A57417D2EE6DB524E2341FA46881B518A5741
127,DKSUE,9998,1,DK,Sundsøre,Sundsøre,GISCO,1,0103000020E864000001000000210000002DB1381DA33A1F410F18F203C1F95741F53C5941563A1F4111422A3E90F95741DCDCDCA172391F41F5BC345861F9574152BD1AFE00381F416C65731F36F957414DBD908A0F361F414D971C3D10F9574156DB2365B1331F414DF7E325F1F85741D1620ED9FD301F4154D5A70BDAF857411311B6790F2E1F41520FB0D1CBF857412DB1381D032B1F410F18F203C7F857414751BBC0F6271F41520FB0D1CBF8574189FF626108251F4154D5A70BDAF8574104874DD554221F414DF7E325F1F857410DA5E0AFF61F1F414D971C3D10F9574108A5563C051E1F416C65731F36F957417E859498931C1F41F5BC345861F95741652518F9AF1B1F4111422A3E90F957412DB1381D631B1F410F18F203C1F95741652518F9AF1B1F410DEEB9C9F1F957417E859498931C1F412973AFAF20FA574108A5563C051E1F41B2CA70E84BFA57410DA5E0AFF61F1F41D198C7CA71FA574104874DD554221F41D13800E290FA574189FF626108251F41CA5A3CFCA7FA57414751BBC0F6271F41CC203436B6FA57412DB1381D032B1F410F18F203BBFA57411311B6790F2E1F41CC203436B6FA5741D1620ED9FD301F41CA5A3CFCA7FA574156DB2365B1331F41D13800E290FA57414DBD908A0F361F41D198C7CA71FA574152BD1AFE00381F41B2CA70E84BFA5741DCDCDCA172391F412973AFAF20FA5741F53C5941563A1F410DEEB9C9F1F957412DB1381DA33A1F410F18F203C1F95741
128,DKSVE,2110,1,DK,Svendborg,Svendborg,GISCO,1,0103000020E8640000010000002100000099220133EA712241A3DBEEDD614757417D6811C5C3712241A505271831475741703853F5517122418980313202475741AB28722399702241002970F9D6465741A928AD69A06F2241E15A1917B1465741AEB7F656716E2241E1BAE0FF914657416BFBEB90176D2241E898A4E57A4657418CD23F61A06B2241E6D2ACAB6C465741992201331A6A2241A3DBEEDD67465741A672C20494682241E6D2ACAB6C465741C74916D51C672241E898A4E57A465741848D0B0FC3652241E1BAE0FF91465741891C55FC93642241E15A1917B1465741871C90429B632241002970F9D6465741C20CAF70E26222418980313202475741B5DCF0A070622241A505271831475741992201334A622241A3DBEEDD61475741B5DCF0A070622241A1B1B6A392475741C20CAF70E2622241BD36AC89C1475741871C90429B632241468E6DC2EC475741891C55FC93642241655CC4A412485741848D0B0FC365224165FCFCBB31485741C74916D51C6722415E1E39D648485741A672C2049468224160E4301057485741992201331A6A2241A3DBEEDD5B4857418CD23F61A06B224160E43010574857416BFBEB90176D22415E1E39D648485741AEB7F656716E224165FCFCBB31485741A928AD69A06F2241655CC4A412485741AB28722399702241468E6DC2EC475741703853F551712241BD36AC89C14757417D6811C5C3712241A1B1B6A39247574199220133EA712241A3DBEEDD61475741
129,DKSVV,2109,7,DK,Frederiskværk Havn (Frederiksværk Stålvalseværk),Frederiskværk Havn (Frederiksværk Stålvalsevær,GISCO,1,0103000020E864000001000000210000005421B8EF1F03254143C5981C55AC57413867C881F902254145EFD05624AC57412B370AB287022541296ADB70F5AB5741662729E0CE012541A0121A38CAAB574164276426D60025418144C355A4AB574169B6AD13A7FF244181A48A3E85AB574126FAA24D4DFE244188824E246EAB574147D1F61DD6FC244186BC56EA5FAB57415421B8EF4FFB244143C5981C5BAB5741617179C1C9F9244186BC56EA5FAB57418248CD9152F8244188824E246EAB57413F8CC2CBF8F6244181A48A3E85AB5741441B0CB9C9F524418144C355A4AB5741421B47FFD0F42441A0121A38CAAB57417D0B662D18F42441296ADB70F5AB574170DBA75DA6F3244145EFD05624AC57415421B8EF7FF3244143C5981C55AC574170DBA75DA6F32441419B60E285AC57417D0B662D18F424415D2056C8B4AC5741421B47FFD0F42441E6771701E0AC5741441B0CB9C9F5244105466EE305AD57413F8CC2CBF8F6244105E6A6FA24AD57418248CD9152F82441FE07E3143CAD5741617179C1C9F9244100CEDA4E4AAD57415421B8EF4FFB244143C5981C4FAD574147D1F61DD6FC244100CEDA4E4AAD574126FAA24D4DFE2441FE07E3143CAD574169B6AD13A7FF244105E6A6FA24AD574164276426D600254105466EE305AD5741662729E0CE012541E6771701E0AC57412B370AB2870225415D2056C8B4AC57413867C881F9022541419B60E285AC57415421B8EF1F03254143C5981C55AC5741
130,DKTED,5106,5,DK,Thisted,,GISCO,0,0103000020E864000001000000210000001FEC51BFB9761D41A377022A27145841E77772E36C761D41A5A13A64F6135841CE17F64389751D41891C457EC713584144F833A017741D4100C583459C1358413FF8A92C26721D41E1F62C637613584148163D07C86F1D41E156F44B57135841C39D277B146D1D41E834B83140135841054CCF1B266A1D41E66EC0F7311358411FEC51BF19671D41A377022A2D135841398CD4620D641D41E66EC0F7311358417B3A7C031F611D41E834B83140135841F6C166776B5E1D41E156F44B57135841FFDFF9510D5C1D41E1F62C6376135841FADF6FDE1B5A1D4100C583459C13584170C0AD3AAA581D41891C457EC71358415760319BC6571D41A5A13A64F61358411FEC51BF79571D41A377022A271458415760319BC6571D41A14DCAEF5714584170C0AD3AAA581D41BDD2BFD586145841FADF6FDE1B5A1D41462A810EB2145841FFDFF9510D5C1D4165F8D7F0D7145841F6C166776B5E1D4165981008F71458417B3A7C031F611D415EBA4C220E155841398CD4620D641D416080445C1C1558411FEC51BF19671D41A377022A21155841054CCF1B266A1D416080445C1C155841C39D277B146D1D415EBA4C220E15584148163D07C86F1D4165981008F71458413FF8A92C26721D4165F8D7F0D714584144F833A017741D41462A810EB2145841CE17F64389751D41BDD2BFD586145841E77772E36C761D41A14DCAEF571458411FEC51BFB9761D41A377022A27145841
131,DKTHR,0,,DK,,Tunnel Port Rødby,Tunnel Harbour Rødbyhavn,1,0103000020E86400000100000021000000224A42B191EB2341ADC900F53F1D5741069052436BEB2341AFF3382F0F1D5741F95F9473F9EA2341936E4349E01C57413450B3A140EA23410A178210B51C57413250EEE747E92341EB482B2E8F1C574137DF37D518E82341EBA8F216701C5741F4222D0FBFE62341F286B6FC581C574115FA80DF47E52341F0C0BEC24A1C5741224A42B1C1E32341ADC900F5451C57412F9A03833BE22341F0C0BEC24A1C574150715753C4E02341F286B6FC581C57410DB54C8D6ADF2341EBA8F216701C57411244967A3BDE2341EB482B2E8F1C57411044D1C042DD23410A178210B51C57414B34F0EE89DC2341936E4349E01C57413E04321F18DC2341AFF3382F0F1D5741224A42B1F1DB2341ADC900F53F1D57413E04321F18DC2341AB9FC8BA701D57414B34F0EE89DC2341C724BEA09F1D57411044D1C042DD2341507C7FD9CA1D57411244967A3BDE23416F4AD6BBF01D57410DB54C8D6ADF23416FEA0ED30F1E574150715753C4E02341680C4BED261E57412F9A03833BE223416AD24227351E5741224A42B1C1E32341ADC900F5391E574115FA80DF47E523416AD24227351E5741F4222D0FBFE62341680C4BED261E574137DF37D518E823416FEA0ED30F1E57413250EEE747E923416F4AD6BBF01D57413450B3A140EA2341507C7FD9CA1D5741F95F9473F9EA2341C724BEA09F1D5741069052436BEB2341AB9FC8BA701D5741224A42B191EB2341ADC900F53F1D5741
132,DKTNO,5106,7,DK,Tunø,,GISCO,0,0103000020E86400000100000021000000C84DAF1FA80F224124271D712DA85741AC93BFB1810F2241265155ABFCA757419F6301E20F0F22410ACC5FC5CDA75741DA532010570E224181749E8CA2A75741D8535B565E0D224162A647AA7CA75741DDE2A4432F0C224162060F935DA757419A269A7DD50A224169E4D27846A75741BBFDED4D5E092241671EDB3E38A75741C84DAF1FD807224124271D7133A75741D59D70F151062241671EDB3E38A75741F674C4C1DA04224169E4D27846A75741B3B8B9FB8003224162060F935DA75741B84703E95102224162A647AA7CA75741B6473E2F5901224181749E8CA2A75741F1375D5DA00022410ACC5FC5CDA75741E4079F8D2E002241265155ABFCA75741C84DAF1F0800224124271D712DA85741E4079F8D2E00224122FDE4365EA85741F1375D5DA00022413E82DA1C8DA85741B6473E2F59012241C7D99B55B8A85741B84703E951022241E6A7F237DEA85741B3B8B9FB80032241E6472B4FFDA85741F674C4C1DA042241DF69676914A95741D59D70F151062241E12F5FA322A95741C84DAF1FD807224124271D7127A95741BBFDED4D5E092241E12F5FA322A957419A269A7DD50A2241DF69676914A95741DDE2A4432F0C2241E6472B4FFDA85741D8535B565E0D2241E6A7F237DEA85741DA532010570E2241C7D99B55B8A857419F6301E20F0F22413E82DA1C8DA85741AC93BFB1810F224122FDE4365EA85741C84DAF1FA80F224124271D712DA85741
133,DKTRS,9998,1,DK,Tårs,Tårs,GISCO,1,0103000020E864000001000000210000009F156D1546432341C05ECCA746345741835B7DA71F432341C28804E215345741762BBFD7AD422341A6030FFCE6335741B11BDE05F54123411DAC4DC3BB335741AF1B194CFC402341FEDDF6E095335741B4AA6239CD3F2341FE3DBEC97633574171EE5773733E2341051C82AF5F33574192C5AB43FC3C234103568A75513357419F156D15763B2341C05ECCA74C335741AC652EE7EF39234103568A7551335741CD3C82B778382341051C82AF5F3357418A8077F11E372341FE3DBEC9763357418F0FC1DEEF352341FEDDF6E0953357418D0FFC24F73423411DAC4DC3BB335741C8FF1A533E342341A6030FFCE6335741BBCF5C83CC332341C28804E2153457419F156D15A6332341C05ECCA746345741BBCF5C83CC332341BE34946D77345741C8FF1A533E342341DAB98953A63457418D0FFC24F734234163114B8CD13457418F0FC1DEEF35234182DFA16EF73457418A8077F11E372341827FDA8516355741CD3C82B7783823417BA116A02D355741AC652EE7EF3923417D670EDA3B3557419F156D15763B2341C05ECCA74035574192C5AB43FC3C23417D670EDA3B35574171EE5773733E23417BA116A02D355741B4AA6239CD3F2341827FDA8516355741AF1B194CFC40234182DFA16EF7345741B11BDE05F541234163114B8CD1345741762BBFD7AD422341DAB98953A6345741835B7DA71F432341BE34946D773457419F156D1546432341C05ECCA746345741
134,DKTUB,2106,1,DK,Tuborg,,GISCO,0,0103000020E86400000100000021000000F41231DB13272641DED08C8582945741D858416DED262641E0FAC4BF51945741CB28839D7B262641C475CFD9229457410619A2CBC22526413B1E0EA1F79357410419DD11CA2426411C50B7BED193574109A826FF9A2326411CB07EA7B2935741C6EB1B3941222641238E428D9B935741E7C26F09CA20264121C84A538D935741F41231DB431F2641DED08C85889357410163F2ACBD1D264121C84A538D935741223A467D461C2641238E428D9B935741DF7D3BB7EC1A26411CB07EA7B2935741E40C85A4BD1926411C50B7BED1935741E20CC0EAC41826413B1E0EA1F79357411DFDDE180C182641C475CFD92294574110CD20499A172641E0FAC4BF51945741F41231DB73172641DED08C858294574110CD20499A172641DCA6544BB39457411DFDDE180C182641F82B4A31E2945741E20CC0EAC418264181830B6A0D955741E40C85A4BD192641A051624C33955741DF7D3BB7EC1A2641A0F19A6352955741223A467D461C26419913D77D699557410163F2ACBD1D26419BD9CEB777955741F41231DB431F2641DED08C857C955741E7C26F09CA2026419BD9CEB777955741C6EB1B39412226419913D77D6995574109A826FF9A232641A0F19A63529557410419DD11CA242641A051624C339557410619A2CBC225264181830B6A0D955741CB28839D7B262641F82B4A31E2945741D858416DED262641DCA6544BB3945741F41231DB13272641DED08C8582945741
135,DKTYB,2110,1,DK,Thyborøn,Thyborøn,GISCO,1,0103000020E86400000100000021000000BEC1E9DE28A81B41200D9313A9F85741864D0A03DCA71B412237CB4D78F857416DED8D63F8A61B4106B2D56749F85741E3CDCBBF86A51B417D5A142F1EF85741DECD414C95A31B415E8CBD4CF8F75741E7EBD42637A11B415EEC8435D9F757416273BF9A839E1B4165CA481BC2F75741A421673B959B1B41630451E1B3F75741BEC1E9DE88981B41200D9313AFF75741D8616C827C951B41630451E1B3F757411A1014238E921B4165CA481BC2F757419597FE96DA8F1B415EEC8435D9F757419EB591717C8D1B415E8CBD4CF8F7574199B507FE8A8B1B417D5A142F1EF857410F96455A198A1B4106B2D56749F85741F635C9BA35891B412237CB4D78F85741BEC1E9DEE8881B41200D9313A9F85741F635C9BA35891B411EE35AD9D9F857410F96455A198A1B413A6850BF08F9574199B507FE8A8B1B41C3BF11F833F957419EB591717C8D1B41E28D68DA59F957419597FE96DA8F1B41E22DA1F178F957411A1014238E921B41DB4FDD0B90F95741D8616C827C951B41DD15D5459EF95741BEC1E9DE88981B41200D9313A3F95741A421673B959B1B41DD15D5459EF957416273BF9A839E1B41DB4FDD0B90F95741E7EBD42637A11B41E22DA1F178F95741DECD414C95A31B41E28D68DA59F95741E3CDCBBF86A51B41C3BF11F833F957416DED8D63F8A61B413A6850BF08F95741864D0A03DCA71B411EE35AD9D9F85741BEC1E9DE28A81B41200D9313A9F85741
136,DKUNX,2107,8,DK,Masnedø Godningshavn (Uno-X Havn),,GISCO,0,0103000020E864000001000000210000002E49C02205FC24410F19945236445741128FD0B4DEFB24411143CC8C05445741055F12E56CFB2441F5BDD6A6D6435741404F3113B4FA24416C66156EAB4357413E4F6C59BBF924414D98BE8B8543574143DEB5468CF824414DF88574664357410022AB8032F7244154D6495A4F43574121F9FE50BBF5244152105220414357412E49C02235F424410F1994523C4357413B9981F4AEF2244152105220414357415C70D5C437F1244154D6495A4F43574119B4CAFEDDEF24414DF88574664357411E4314ECAEEE24414D98BE8B854357411C434F32B6ED24416C66156EAB43574157336E60FDEC2441F5BDD6A6D64357414A03B0908BEC24411143CC8C054457412E49C02265EC24410F199452364457414A03B0908BEC24410DEF5B186744574157336E60FDEC2441297451FE954457411C434F32B6ED2441B2CB1237C14457411E4314ECAEEE2441D1996919E744574119B4CAFEDDEF2441D139A230064557415C70D5C437F12441CA5BDE4A1D4557413B9981F4AEF22441CC21D6842B4557412E49C02235F424410F1994523045574121F9FE50BBF52441CC21D6842B4557410022AB8032F72441CA5BDE4A1D45574143DEB5468CF82441D139A230064557413E4F6C59BBF92441D1996919E7445741404F3113B4FA2441B2CB1237C1445741055F12E56CFB2441297451FE95445741128FD0B4DEFB24410DEF5B18674457412E49C02205FC24410F19945236445741
137,DKVAE,2107,1,DK,Vallensbaek,,GISCO,0,0103000020E864000001000000210000004873E03AD6C72541DEEEC571238757412CB9F0CCAFC72541E018FEABF28657411F8932FD3DC72541C49308C6C38657415A79512B85C625413B3C478D9886574158798C718CC525411C6EF0AA728657415D08D65E5DC425411CCEB793538657411A4CCB9803C3254123AC7B793C8657413B231F698CC1254121E6833F2E8657414873E03A06C02541DEEEC5712986574155C3A10C80BE254121E6833F2E865741769AF5DC08BD254123AC7B793C86574133DEEA16AFBB25411CCEB79353865741386D340480BA25411C6EF0AA72865741366D6F4A87B925413B3C478D98865741715D8E78CEB82541C49308C6C3865741642DD0A85CB82541E018FEABF28657414873E03A36B82541DEEEC57123875741642DD0A85CB82541DCC48D3754875741715D8E78CEB82541F849831D83875741366D6F4A87B9254181A14456AE875741386D340480BA2541A06F9B38D487574133DEEA16AFBB2541A00FD44FF3875741769AF5DC08BD25419931106A0A88574155C3A10C80BE25419BF707A4188857414873E03A06C02541DEEEC5711D8857413B231F698CC125419BF707A4188857411A4CCB9803C325419931106A0A8857415D08D65E5DC42541A00FD44FF387574158798C718CC52541A06F9B38D48757415A79512B85C6254181A14456AE8757411F8932FD3DC72541F849831D838757412CB9F0CCAFC72541DCC48D37548757414873E03AD6C72541DEEEC57123875741
138,DKVEJ,2108,7,DK,Vejle,Vejle,GISCO,1,0103000020E8640000010000002100000075DBC121AE5B2041B02572329F8C57415921D2B3875B2041B24FAA6C6E8C57414CF113E4155B204196CAB4863F8C574187E132125D5A20410D73F34D148C574185E16D5864592041EEA49C6BEE8B57418A70B74535582041EE046454CF8B574147B4AC7FDB562041F5E2273AB88B5741688B005064552041F31C3000AA8B574175DBC121DE532041B0257232A58B5741822B83F357522041F31C3000AA8B5741A302D7C3E0502041F5E2273AB88B57416046CCFD864F2041EE046454CF8B574165D515EB574E2041EEA49C6BEE8B574163D550315F4D20410D73F34D148C57419EC56F5FA64C204196CAB4863F8C57419195B18F344C2041B24FAA6C6E8C574175DBC1210E4C2041B02572329F8C57419195B18F344C2041AEFB39F8CF8C57419EC56F5FA64C2041CA802FDEFE8C574163D550315F4D204153D8F0162A8D574165D515EB574E204172A647F94F8D57416046CCFD864F2041724680106F8D5741A302D7C3E05020416B68BC2A868D5741822B83F3575220416D2EB464948D574175DBC121DE532041B0257232998D5741688B0050645520416D2EB464948D574147B4AC7FDB5620416B68BC2A868D57418A70B74535582041724680106F8D574185E16D586459204172A647F94F8D574187E132125D5A204153D8F0162A8D57414CF113E4155B2041CA802FDEFE8C57415921D2B3875B2041AEFB39F8CF8C574175DBC121AE5B2041B02572329F8C5741
139,DKVEN,9998,1,DK,Venø Havn,Venø Havn,GISCO,1,0103000020E86400000100000021000000C4CE2C19D2211D41E93C19BA91E857418C5A4D3D85211D41EB6651F460E8574173FAD09DA1201D41CFE15B0E32E85741E9DA0EFA2F1F1D41468A9AD506E85741E4DA84863E1D1D4127BC43F3E0E75741EDF81761E01A1D41271C0BDCC1E75741688002D52C181D412EFACEC1AAE75741AA2EAA753E151D412C34D7879CE75741C4CE2C1932121D41E93C19BA97E75741DE6EAFBC250F1D412C34D7879CE75741201D575D370C1D412EFACEC1AAE757419BA441D183091D41271C0BDCC1E75741A4C2D4AB25071D4127BC43F3E0E757419FC24A3834051D41468A9AD506E8574115A38894C2031D41CFE15B0E32E85741FC420CF5DE021D41EB6651F460E85741C4CE2C1992021D41E93C19BA91E85741FC420CF5DE021D41E712E17FC2E8574115A38894C2031D410398D665F1E857419FC24A3834051D418CEF979E1CE95741A4C2D4AB25071D41ABBDEE8042E957419BA441D183091D41AB5D279861E95741201D575D370C1D41A47F63B278E95741DE6EAFBC250F1D41A6455BEC86E95741C4CE2C1932121D41E93C19BA8BE95741AA2EAA753E151D41A6455BEC86E95741688002D52C181D41A47F63B278E95741EDF81761E01A1D41AB5D279861E95741E4DA84863E1D1D41ABBDEE8042E95741E9DA0EFA2F1F1D418CEF979E1CE9574173FAD09DA1201D410398D665F1E857418C5A4D3D85211D41E712E17FC2E85741C4CE2C19D2211D41E93C19BA91E85741
140,DKVES,5106,1,DK,"Vesterø Havn, Læsø","Vesterø Havn, Læsø",GISCO,1,0103000020E8640000010000002100000063ACE95F47D2224183C65188303B584147F2F9F120D2224185F089C2FF3A58413AC23B22AFD12241696B94DCD03A584175B25A50F6D02241E013D3A3A53A584173B29596FDCF2241C1457CC17F3A58417841DF83CECE2241C1A543AA603A58413585D4BD74CD2241C8830790493A5841565C288EFDCB2241C6BD0F563B3A584163ACE95F77CA224183C65188363A584170FCAA31F1C82241C6BD0F563B3A584191D3FE017AC72241C8830790493A58414E17F43B20C62241C1A543AA603A584153A63D29F1C42241C1457CC17F3A584151A6786FF8C32241E013D3A3A53A58418C96979D3FC32241696B94DCD03A58417F66D9CDCDC2224185F089C2FF3A584163ACE95FA7C2224183C65188303B58417F66D9CDCDC22241819C194E613B58418C96979D3FC322419D210F34903B584151A6786FF8C322412679D06CBB3B584153A63D29F1C422414547274FE13B58414E17F43B20C6224145E75F66003C584191D3FE017AC722413E099C80173C584170FCAA31F1C8224140CF93BA253C584163ACE95F77CA224183C651882A3C5841565C288EFDCB224140CF93BA253C58413585D4BD74CD22413E099C80173C58417841DF83CECE224145E75F66003C584173B29596FDCF22414547274FE13B584175B25A50F6D022412679D06CBB3B58413AC23B22AFD122419D210F34903B584147F2F9F120D22241819C194E613B584163ACE95F47D2224183C65188303B5841
