tripid,vehid,day,seqno,geom,t
2,2,2020-06-05,1,SRID=3857;POINT(489316.400575 6585480.461956),2020-06-05 10:26:10.579294+02
2,2,2020-06-05,1,SRID=3857;POINT(489318.614267 6585481.165722),2020-06-05 10:26:14.294062+02
2,2,2020-06-05,1,SRID=3857;POINT(489323.118129 6585483.337178),2020-06-05 10:26:15.557122+02
2,2,2020-06-05,1,SRID=3857;POINT(489323.54572 6585483.543333),2020-06-05 10:26:15.62222+02
2,2,2020-06-05,1,SRID=3857;POINT(489327.217812 6585486.936818),2020-06-05 10:26:16.092794+02
2,2,2020-06-05,1,SRID=3857;POINT(489328.310194 6585487.946319),2020-06-05 10:26:16.199887+02
2,2,2020-06-05,1,SRID=3857;POINT(489328.922452 6585488.809304),2020-06-05 10:26:18.079497+02
2,2,2020-06-05,1,SRID=3857;POINT(489331.274323 6585493.221639),2020-06-05 10:26:19.362773+02
2,2,2020-06-05,1,SRID=3857;POINT(489333.475419 6585497.351105),2020-06-05 10:26:20.010035+02
2,2,2020-06-05,1,SRID=3857;POINT(489333.475419 6585497.351105),2020-06-05 10:26:20.204023+02
2,2,2020-06-05,1,SRID=3857;POINT(489337.563498 6585494.472284),2020-06-05 10:26:21.704023+02
2,2,2020-06-05,1,SRID=3857;POINT(489341.651577 6585491.593463),2020-06-05 10:26:22.454023+02
2,2,2020-06-05,1,SRID=3857;POINT(489345.739656 6585488.714642),2020-06-05 10:26:22.954023+02
2,2,2020-06-05,1,SRID=3857;POINT(489346.655646 6585488.069603),2020-06-05 10:26:23.038046+02
2,2,2020-06-05,1,SRID=3857;POINT(489348.202987 6585486.907214),2020-06-05 10:26:27.444466+02
2,2,2020-06-05,1,SRID=3857;POINT(489352.478794 6585484.315404),2020-06-05 10:26:28.769834+02
2,2,2020-06-05,1,SRID=3857;POINT(489352.822746 6585484.106915),2020-06-05 10:26:28.826436+02
2,2,2020-06-05,1,SRID=3857;POINT(489357.232836 6585481.750835),2020-06-05 10:26:29.305399+02
2,2,2020-06-05,1,SRID=3857;POINT(489361.642925 6585479.394756),2020-06-05 10:26:29.66844+02
2,2,2020-06-05,1,SRID=3857;POINT(489366.053014 6585477.038676),2020-06-05 10:26:30.02844+02
2,2,2020-06-05,1,SRID=3857;POINT(489366.053014 6585477.038676),2020-06-05 10:26:31.958127+02
2,2,2020-06-05,1,SRID=3857;POINT(489368.184836 6585475.899755),2020-06-05 10:26:32.683221+02
2,2,2020-06-05,1,SRID=3857;POINT(489372.717265 6585473.788573),2020-06-05 10:26:33.433221+02
2,2,2020-06-05,1,SRID=3857;POINT(489377.249693 6585471.67739),2020-06-05 10:26:33.933221+02
2,2,2020-06-05,1,SRID=3857;POINT(489381.782122 6585469.566208),2020-06-05 10:26:34.308221+02
2,2,2020-06-05,1,SRID=3857;POINT(489408.976693 6585456.899112),2020-06-05 10:26:36.468221+02
2,2,2020-06-05,1,SRID=3857;POINT(489410.040965 6585456.40338),2020-06-05 10:26:39.811971+02
2,2,2020-06-05,1,SRID=3857;POINT(489414.726604 6585454.658448),2020-06-05 10:26:41.169023+02
2,2,2020-06-05,1,SRID=3857;POINT(489419.412242 6585452.913516),2020-06-05 10:26:41.881498+02
2,2,2020-06-05,1,SRID=3857;POINT(489424.097881 6585451.168584),2020-06-05 10:26:42.364537+02
2,2,2020-06-05,1,SRID=3857;POINT(489428.78352 6585449.423652),2020-06-05 10:26:42.729915+02
2,2,2020-06-05,1,SRID=3857;POINT(489442.840437 6585444.188857),2020-06-05 10:26:43.809915+02
2,2,2020-06-05,1,SRID=3857;POINT(489446.787528 6585442.71896),2020-06-05 10:26:53.835409+02
2,2,2020-06-05,1,SRID=3857;POINT(489451.617596 6585441.426501),2020-06-05 10:26:55.167515+02
2,2,2020-06-05,1,SRID=3857;POINT(489456.447663 6585440.134043),2020-06-05 10:26:55.873053+02
2,2,2020-06-05,1,SRID=3857;POINT(489461.277731 6585438.841584),2020-06-05 10:26:56.352893+02
2,2,2020-06-05,1,SRID=3857;POINT(489466.107798 6585437.549125),2020-06-05 10:26:56.716438+02
2,2,2020-06-05,1,SRID=3857;POINT(489495.088202 6585429.794374),2020-06-05 10:26:58.876438+02
2,2,2020-06-05,1,SRID=3857;POINT(489495.088202 6585429.794374),2020-06-05 10:26:59.464695+02
2,2,2020-06-05,1,SRID=3857;POINT(489497.927703 6585429.034563),2020-06-05 10:27:00.346515+02
2,2,2020-06-05,1,SRID=3857;POINT(489502.793375 6585427.883377),2020-06-05 10:27:01.096515+02
2,2,2020-06-05,1,SRID=3857;POINT(489507.659048 6585426.73219),2020-06-05 10:27:01.596515+02
2,2,2020-06-05,1,SRID=3857;POINT(489512.52472 6585425.581004),2020-06-05 10:27:01.971515+02
2,2,2020-06-05,1,SRID=3857;POINT(489551.450102 6585416.371515),2020-06-05 10:27:04.851515+02
2,2,2020-06-05,1,SRID=3857;POINT(489551.672753 6585416.318837),2020-06-05 10:27:04.867988+02
2,2,2020-06-05,1,SRID=3857;POINT(489585.595263 6585407.701223),2020-06-05 10:27:07.387988+02
2,2,2020-06-05,1,SRID=3857;POINT(489589.109497 6585406.808473),2020-06-05 10:27:07.649049+02
2,2,2020-06-05,1,SRID=3857;POINT(489774.421569 6585364.862841),2020-06-05 10:27:21.329049+02
2,2,2020-06-05,1,SRID=3857;POINT(489774.834936 6585364.769275),2020-06-05 10:27:21.359564+02
2,2,2020-06-05,1,SRID=3857;POINT(489864.636369 6585344.128406),2020-06-05 10:27:27.993864+02
2,2,2020-06-05,1,SRID=3857;POINT(489898.599946 6585336.608239),2020-06-05 10:27:30.498468+02
2,2,2020-06-05,1,SRID=3857;POINT(489923.00721 6585331.196635),2020-06-05 10:27:32.298468+02
2,2,2020-06-05,1,SRID=3857;POINT(489926.162652 6585330.497008),2020-06-05 10:27:32.531177+02
2,2,2020-06-05,1,SRID=3857;POINT(489950.568073 6585325.077097),2020-06-05 10:27:34.331177+02
2,2,2020-06-05,1,SRID=3857;POINT(489954.949872 6585324.103995),2020-06-05 10:27:34.654352+02
2,2,2020-06-05,1,SRID=3857;POINT(490008.687758 6585312.389066),2020-06-05 10:27:38.614352+02
2,2,2020-06-05,1,SRID=3857;POINT(490011.177347 6585311.846332),2020-06-05 10:27:38.797812+02
2,2,2020-06-05,1,SRID=3857;POINT(490128.422561 6585286.281518),2020-06-05 10:27:47.437812+02
2,2,2020-06-05,1,SRID=3857;POINT(490131.847675 6585285.534687),2020-06-05 10:27:47.690214+02
2,2,2020-06-05,1,SRID=3857;POINT(490195.179207 6585270.901948),2020-06-05 10:27:52.370214+02
2,2,2020-06-05,1,SRID=3857;POINT(490195.179207 6585270.901948),2020-06-05 10:27:53.45427+02
2,2,2020-06-05,1,SRID=3857;POINT(490198.238619 6585270.195071),2020-06-05 10:27:54.396273+02
2,2,2020-06-05,1,SRID=3857;POINT(490203.111936 6585269.076686),2020-06-05 10:27:55.146273+02
2,2,2020-06-05,1,SRID=3857;POINT(490207.985252 6585267.958301),2020-06-05 10:27:55.646273+02
2,2,2020-06-05,1,SRID=3857;POINT(490212.858569 6585266.839916),2020-06-05 10:27:56.021273+02
2,2,2020-06-05,1,SRID=3857;POINT(490257.482852 6585256.599018),2020-06-05 10:27:59.317743+02
2,2,2020-06-05,1,SRID=3857;POINT(490345.279641 6585236.807004),2020-06-05 10:28:05.797743+02
2,2,2020-06-05,1,SRID=3857;POINT(490348.731439 6585236.028866),2020-06-05 10:28:06.052509+02
2,2,2020-06-05,1,SRID=3857;POINT(490456.022591 6585211.767609),2020-06-05 10:28:13.972509+02
2,2,2020-06-05,1,SRID=3857;POINT(490456.05456 6585211.76038),2020-06-05 10:28:13.974868+02
2,2,2020-06-05,1,SRID=3857;POINT(490499.835796 6585201.358295),2020-06-05 10:28:17.214868+02
2,2,2020-06-05,1,SRID=3857;POINT(490502.530447 6585200.718067),2020-06-05 10:28:17.414283+02
2,2,2020-06-05,1,SRID=3857;POINT(490580.363401 6585182.223977),2020-06-05 10:28:23.174283+02
2,2,2020-06-05,1,SRID=3857;POINT(490583.392925 6585181.504124),2020-06-05 10:28:23.398481+02
2,2,2020-06-05,1,SRID=3857;POINT(490607.815696 6585176.162936),2020-06-05 10:28:25.198481+02
2,2,2020-06-05,1,SRID=3857;POINT(490608.517734 6585176.009403),2020-06-05 10:28:25.250222+02
2,2,2020-06-05,1,SRID=3857;POINT(490628.177855 6585172.337936),2020-06-05 10:28:26.690222+02
2,2,2020-06-05,1,SRID=3857;POINT(490630.113716 6585171.97642),2020-06-05 10:28:26.832013+02
2,2,2020-06-05,1,SRID=3857;POINT(490644.878519 6585169.330559),2020-06-05 10:28:27.912013+02
2,2,2020-06-05,1,SRID=3857;POINT(490649.80012 6585168.448605),2020-06-05 10:28:28.512013+02
2,2,2020-06-05,1,SRID=3857;POINT(490654.721721 6585167.566651),2020-06-05 10:28:28.940584+02
2,2,2020-06-05,1,SRID=3857;POINT(490656.451907 6585167.256601),2020-06-05 10:28:29.067141+02
2,2,2020-06-05,1,SRID=3857;POINT(490676.350998 6585165.250068),2020-06-05 10:28:30.507141+02
2,2,2020-06-05,1,SRID=3857;POINT(490676.350998 6585165.250068),2020-06-05 10:28:30.643226+02
2,2,2020-06-05,1,SRID=3857;POINT(490679.506174 6585164.931914),2020-06-05 10:28:31.594578+02
2,2,2020-06-05,1,SRID=3857;POINT(490684.49529 6585164.602198),2020-06-05 10:28:32.344578+02
2,2,2020-06-05,1,SRID=3857;POINT(490689.484407 6585164.272481),2020-06-05 10:28:32.844578+02
2,2,2020-06-05,1,SRID=3857;POINT(490692.56395 6585164.068963),2020-06-05 10:28:33.076047+02
2,2,2020-06-05,1,SRID=3857;POINT(490727.563579 6585163.90786),2020-06-05 10:28:35.596047+02
2,2,2020-06-05,1,SRID=3857;POINT(490730.824459 6585163.89285),2020-06-05 10:28:35.830832+02
2,2,2020-06-05,1,SRID=3857;POINT(490755.748042 6585165.846052),2020-06-05 10:28:37.630832+02
2,2,2020-06-05,1,SRID=3857;POINT(490759.589415 6585166.147091),2020-06-05 10:28:37.908258+02
2,2,2020-06-05,1,SRID=3857;POINT(490794.417003 6585169.616836),2020-06-05 10:28:40.428258+02
2,2,2020-06-05,1,SRID=3857;POINT(490796.358243 6585169.810234),2020-06-05 10:28:46.445855+02
2,2,2020-06-05,1,SRID=3857;POINT(490801.283926 6585170.669098),2020-06-05 10:28:47.812899+02
2,2,2020-06-05,1,SRID=3857;POINT(490806.209609 6585171.527962),2020-06-05 10:28:48.528118+02
2,2,2020-06-05,1,SRID=3857;POINT(490811.135292 6585172.386826),2020-06-05 10:28:49.012417+02
2,2,2020-06-05,1,SRID=3857;POINT(490816.060975 6585173.245689),2020-06-05 10:28:49.378515+02
2,2,2020-06-05,1,SRID=3857;POINT(490835.763707 6585176.681145),2020-06-05 10:28:50.818515+02
2,2,2020-06-05,1,SRID=3857;POINT(490840.496421 6585177.506362),2020-06-05 10:28:51.164411+02
2,2,2020-06-05,1,SRID=3857;POINT(490845.493957 6585177.663311),2020-06-05 10:28:51.524411+02
2,2,2020-06-05,1,SRID=3857;POINT(490849.468772 6585177.788142),2020-06-05 10:28:51.810738+02
2,2,2020-06-05,1,SRID=3857;POINT(490979.438959 6585180.572121),2020-06-05 10:29:01.170738+02
2,2,2020-06-05,1,SRID=3857;POINT(490979.438959 6585180.572121),2020-06-05 10:29:02.162885+02
2,2,2020-06-05,1,SRID=3857;POINT(490982.662543 6585180.641171),2020-06-05 10:29:03.130182+02
2,2,2020-06-05,1,SRID=3857;POINT(490987.661381 6585180.748947),2020-06-05 10:29:03.880182+02
2,2,2020-06-05,1,SRID=3857;POINT(490992.660219 6585180.856724),2020-06-05 10:29:04.380182+02
2,2,2020-06-05,1,SRID=3857;POINT(490997.659058 6585180.9645),2020-06-05 10:29:04.755182+02
2,2,2020-06-05,1,SRID=3857;POINT(491002.657896 6585181.072276),2020-06-05 10:29:05.115182+02
2,2,2020-06-05,1,SRID=3857;POINT(491007.656734 6585181.180053),2020-06-05 10:29:05.835182+02
2,2,2020-06-05,1,SRID=3857;POINT(491012.655573 6585181.287829),2020-06-05 10:29:06.321668+02
2,2,2020-06-05,1,SRID=3857;POINT(491017.654411 6585181.395605),2020-06-05 10:29:06.689014+02
2,2,2020-06-05,1,SRID=3857;POINT(491082.639309 6585182.796698),2020-06-05 10:29:11.369014+02
2,2,2020-06-05,1,SRID=3857;POINT(491086.401176 6585182.877805),2020-06-05 10:29:11.639931+02
2,2,2020-06-05,1,SRID=3857;POINT(491151.132341 6585188.783418),2020-06-05 10:29:16.319931+02
2,2,2020-06-05,1,SRID=3857;POINT(491151.132341 6585188.783418),2020-06-05 10:29:17.097836+02
2,2,2020-06-05,1,SRID=3857;POINT(491155.508316 6585189.182651),2020-06-05 10:29:18.41608+02
2,2,2020-06-05,1,SRID=3857;POINT(491160.451083 6585189.937009),2020-06-05 10:29:19.16608+02
2,2,2020-06-05,1,SRID=3857;POINT(491165.39385 6585190.691367),2020-06-05 10:29:19.66608+02
2,2,2020-06-05,1,SRID=3857;POINT(491170.336617 6585191.445725),2020-06-05 10:29:20.04108+02
2,2,2020-06-05,1,SRID=3857;POINT(491195.050451 6585195.217515),2020-06-05 10:29:21.84108+02
2,2,2020-06-05,1,SRID=3857;POINT(491195.050451 6585195.217515),2020-06-05 10:29:21.975299+02
2,2,2020-06-05,1,SRID=3857;POINT(491199.011973 6585195.822117),2020-06-05 10:29:23.177517+02
2,2,2020-06-05,1,SRID=3857;POINT(491203.898456 6585196.8815),2020-06-05 10:29:26.927517+02
2,2,2020-06-05,1,SRID=3857;POINT(491208.784938 6585197.940882),2020-06-05 10:29:27.998945+02
2,2,2020-06-05,1,SRID=3857;POINT(491213.67142 6585199.000264),2020-06-05 10:29:28.623945+02
2,2,2020-06-05,1,SRID=3857;POINT(491218.557903 6585200.059646),2020-06-05 10:29:29.065121+02
2,2,2020-06-05,1,SRID=3857;POINT(491247.876796 6585206.415939),2020-06-05 10:29:31.225121+02
2,2,2020-06-05,1,SRID=3857;POINT(491247.914626 6585206.424141),2020-06-05 10:29:31.227907+02
2,2,2020-06-05,1,SRID=3857;POINT(491255.152724 6585199.524145),2020-06-05 10:29:32.427907+02
2,2,2020-06-05,1,SRID=3857;POINT(491258.33413 6585196.491348),2020-06-05 10:29:41.026003+02
2,2,2020-06-05,1,SRID=3857;POINT(491262.546951 6585193.798368),2020-06-05 10:29:42.32655+02
2,2,2020-06-05,1,SRID=3857;POINT(491266.571772 6585191.225563),2020-06-05 10:29:47.128845+02
2,2,2020-06-05,1,SRID=3857;POINT(491271.478194 6585190.262743),2020-06-05 10:29:48.284102+02
2,2,2020-06-05,1,SRID=3857;POINT(491276.384616 6585189.299922),2020-06-05 10:29:48.936726+02
2,2,2020-06-05,1,SRID=3857;POINT(491276.712978 6585189.235485),2020-06-05 10:29:49.658202+02
2,2,2020-06-05,1,SRID=3857;POINT(491281.712083 6585189.14087),2020-06-05 10:29:50.974983+02
2,2,2020-06-05,1,SRID=3857;POINT(491286.711187 6585189.046255),2020-06-05 10:29:51.676198+02
2,2,2020-06-05,1,SRID=3857;POINT(491306.707606 6585188.667796),2020-06-05 10:29:54.076198+02
2,2,2020-06-05,1,SRID=3857;POINT(491311.706711 6585188.573181),2020-06-05 10:29:55.076198+02
2,2,2020-06-05,1,SRID=3857;POINT(491311.706711 6585188.573181),2020-06-05 10:29:55.394681+02
2,2,2020-06-05,1,SRID=3857;POINT(491313.003132 6585188.548644),2020-06-05 10:29:55.783676+02
2,2,2020-06-05,1,SRID=3857;POINT(491317.979031 6585188.058308),2020-06-05 10:29:56.533676+02
2,2,2020-06-05,1,SRID=3857;POINT(491322.832643 6585187.580022),2020-06-05 10:29:57.11893+02
2,2,2020-06-05,1,SRID=3857;POINT(491347.589319 6585184.100516),2020-06-05 10:30:00.11893+02
2,2,2020-06-05,1,SRID=3857;POINT(491347.589319 6585184.100516),2020-06-05 10:30:01.197778+02
2,2,2020-06-05,1,SRID=3857;POINT(491347.768209 6585184.075373),2020-06-05 10:30:01.251972+02
2,2,2020-06-05,1,SRID=3857;POINT(491352.649656 6585182.993027),2020-06-05 10:30:02.001972+02
2,2,2020-06-05,1,SRID=3857;POINT(491372.175444 6585178.66364),2020-06-05 10:30:04.401972+02
2,2,2020-06-05,1,SRID=3857;POINT(491374.21772 6585178.210813),2020-06-05 10:30:04.959805+02
2,2,2020-06-05,1,SRID=3857;POINT(491379.007742 6585176.777047),2020-06-05 10:30:05.665687+02
2,2,2020-06-05,1,SRID=3857;POINT(491393.37781 6585172.475749),2020-06-05 10:30:07.465687+02
2,2,2020-06-05,1,SRID=3857;POINT(491398.167832 6585171.041983),2020-06-05 10:30:08.965687+02
2,2,2020-06-05,1,SRID=3857;POINT(491398.167832 6585171.041983),2020-06-05 10:30:09.622891+02
2,2,2020-06-05,1,SRID=3857;POINT(491402.047593 6585169.880679),2020-06-05 10:30:10.837841+02
2,2,2020-06-05,1,SRID=3857;POINT(491406.944564 6585168.87089),2020-06-05 10:30:11.587841+02
2,2,2020-06-05,1,SRID=3857;POINT(491416.738506 6585166.851311),2020-06-05 10:30:12.787841+02
2,2,2020-06-05,1,SRID=3857;POINT(491416.738506 6585166.851311),2020-06-05 10:30:13.214823+02
2,2,2020-06-05,1,SRID=3857;POINT(491417.676849 6585166.657818),2020-06-05 10:30:13.502248+02
2,2,2020-06-05,1,SRID=3857;POINT(491422.461667 6585165.206778),2020-06-05 10:30:14.252248+02
2,2,2020-06-05,1,SRID=3857;POINT(491427.246485 6585163.755739),2020-06-05 10:30:14.852248+02
2,2,2020-06-05,1,SRID=3857;POINT(491430.801417 6585162.677674),2020-06-05 10:30:15.298024+02
2,2,2020-06-05,1,SRID=3857;POINT(491552.258407 6585083.47414),2020-06-05 10:30:32.698024+02
2,2,2020-06-05,1,SRID=3857;POINT(491554.922649 6585081.736756),2020-06-05 10:30:33.079704+02
2,2,2020-06-05,1,SRID=3857;POINT(491558.90808 6585078.717428),2020-06-05 10:30:33.508275+02
2,2,2020-06-05,1,SRID=3857;POINT(491562.89351 6585075.698099),2020-06-05 10:30:33.841608+02
2,2,2020-06-05,1,SRID=3857;POINT(491563.616701 6585075.150215),2020-06-05 10:30:33.891096+02
2,2,2020-06-05,1,SRID=3857;POINT(491574.850698 6585065.210531),2020-06-05 10:30:34.662522+02
2,2,2020-06-05,1,SRID=3857;POINT(491575.26072 6585064.847749),2020-06-05 10:30:35.243107+02
2,2,2020-06-05,1,SRID=3857;POINT(491578.459178 6585061.004591),2020-06-05 10:30:36.41234+02
2,2,2020-06-05,1,SRID=3857;POINT(491581.657636 6585057.161432),2020-06-05 10:30:37.069401+02
2,2,2020-06-05,1,SRID=3857;POINT(491583.453835 6585055.003182),2020-06-05 10:30:39.102938+02
2,2,2020-06-05,1,SRID=3857;POINT(491585.722741 6585050.547616),2020-06-05 10:30:40.163577+02
2,2,2020-06-05,1,SRID=3857;POINT(491587.991647 6585046.092051),2020-06-05 10:30:40.78489+02
2,2,2020-06-05,1,SRID=3857;POINT(491590.260554 6585041.636485),2020-06-05 10:30:41.224226+02
2,2,2020-06-05,1,SRID=3857;POINT(491592.081095 6585038.061396),2020-06-05 10:30:44.989044+02
2,2,2020-06-05,1,SRID=3857;POINT(491595.079798 6585034.060423),2020-06-05 10:30:46.125673+02
2,2,2020-06-05,1,SRID=3857;POINT(491597.624806 6585030.664786),2020-06-05 10:30:49.318816+02
2,2,2020-06-05,1,SRID=3857;POINT(491601.407132 6585027.394616),2020-06-05 10:30:50.391252+02
2,2,2020-06-05,1,SRID=3857;POINT(491602.411544 6585026.526209),2020-06-05 10:30:50.557314+02
2,2,2020-06-05,1,SRID=3857;POINT(491604.571142 6585024.659447),2020-06-05 10:30:50.809286+02
2,2,2020-06-05,1,SRID=3857;POINT(491613.920825 6585021.112135),2020-06-05 10:30:52.009286+02
2,2,2020-06-05,1,SRID=3857;POINT(491613.920825 6585021.112135),2020-06-05 10:30:53.512589+02
2,2,2020-06-05,1,SRID=3857;POINT(491617.150245 6585019.886879),2020-06-05 10:30:54.548801+02
2,2,2020-06-05,1,SRID=3857;POINT(491621.823637 6585018.109409),2020-06-05 10:30:55.298801+02
2,2,2020-06-05,1,SRID=3857;POINT(491649.863995 6585007.44459),2020-06-05 10:30:58.898801+02
2,2,2020-06-05,1,SRID=3857;POINT(491649.863995 6585007.44459),2020-06-05 10:30:59.32219+02
2,2,2020-06-05,1,SRID=3857;POINT(491650.53496 6585007.189396),2020-06-05 10:30:59.537546+02
2,2,2020-06-05,1,SRID=3857;POINT(491655.222235 6585005.448864),2020-06-05 10:31:00.287546+02
2,2,2020-06-05,1,SRID=3857;POINT(491667.655898 6585000.831857),2020-06-05 10:31:01.879131+02
2,2,2020-06-05,1,SRID=3857;POINT(491698.85008 6584984.959774),2020-06-05 10:31:06.079131+02
2,2,2020-06-05,1,SRID=3857;POINT(491698.85008 6584984.959774),2020-06-05 10:31:07.461822+02
2,2,2020-06-05,1,SRID=3857;POINT(491699.983078 6584984.383287),2020-06-05 10:31:07.84319+02
2,2,2020-06-05,1,SRID=3857;POINT(491704.262482 6584981.797422),2020-06-05 10:31:08.59319+02
2,2,2020-06-05,1,SRID=3857;POINT(491738.497718 6584961.110503),2020-06-05 10:31:13.39319+02
2,2,2020-06-05,1,SRID=3857;POINT(491738.497718 6584961.110503),2020-06-05 10:31:17.45028+02
2,2,2020-06-05,1,SRID=3857;POINT(491739.590553 6584960.450148),2020-06-05 10:31:17.833336+02
2,2,2020-06-05,1,SRID=3857;POINT(491743.703112 6584957.606408),2020-06-05 10:31:18.583336+02
2,2,2020-06-05,1,SRID=3857;POINT(491772.491026 6584937.700229),2020-06-05 10:31:22.783336+02
2,2,2020-06-05,1,SRID=3857;POINT(491776.603585 6584934.856489),2020-06-05 10:31:24.283336+02
2,2,2020-06-05,1,SRID=3857;POINT(491780.716145 6584932.012749),2020-06-05 10:31:25.033336+02
2,2,2020-06-05,1,SRID=3857;POINT(491784.828704 6584929.169009),2020-06-05 10:31:25.633336+02
2,2,2020-06-05,1,SRID=3857;POINT(491785.331731 6584928.821177),2020-06-05 10:31:25.706724+02
2,2,2020-06-05,1,SRID=3857;POINT(491789.261501 6584925.729752),2020-06-05 10:31:26.135295+02
2,2,2020-06-05,1,SRID=3857;POINT(491793.191271 6584922.638328),2020-06-05 10:31:26.495295+02
2,2,2020-06-05,1,SRID=3857;POINT(491793.191271 6584922.638328),2020-06-05 10:31:26.647591+02
2,2,2020-06-05,1,SRID=3857;POINT(491795.495201 6584920.8259),2020-06-05 10:31:27.527004+02
2,2,2020-06-05,1,SRID=3857;POINT(491799.268932 6584917.95535),2020-06-05 10:31:28.238217+02
2,2,2020-06-05,1,SRID=3857;POINT(491803.065366 6584914.70157),2020-06-05 10:31:28.738217+02
2,2,2020-06-05,1,SRID=3857;POINT(491806.861801 6584911.44779),2020-06-05 10:31:29.113217+02
2,2,2020-06-05,1,SRID=3857;POINT(491833.436843 6584888.67133),2020-06-05 10:31:31.633217+02
2,2,2020-06-05,1,SRID=3857;POINT(491834.056272 6584888.140441),2020-06-05 10:31:31.691954+02
2,2,2020-06-05,1,SRID=3857;POINT(491843.566148 6584876.540343),2020-06-05 10:31:32.771954+02
2,2,2020-06-05,1,SRID=3857;POINT(491845.822743 6584873.787761),2020-06-05 10:31:33.028226+02
2,2,2020-06-05,1,SRID=3857;POINT(491852.448881 6584866.298149),2020-06-05 10:31:33.748226+02
2,2,2020-06-05,1,SRID=3857;POINT(491852.448881 6584866.298149),2020-06-05 10:31:34.698807+02
2,2,2020-06-05,1,SRID=3857;POINT(491853.659635 6584864.929617),2020-06-05 10:31:35.246978+02
2,2,2020-06-05,1,SRID=3857;POINT(491856.929184 6584861.146755),2020-06-05 10:31:35.996978+02
2,2,2020-06-05,1,SRID=3857;POINT(491860.198733 6584857.363892),2020-06-05 10:31:36.496978+02
2,2,2020-06-05,1,SRID=3857;POINT(491863.468282 6584853.581029),2020-06-05 10:31:36.871978+02
2,2,2020-06-05,1,SRID=3857;POINT(491863.468282 6584853.581029),2020-06-05 10:31:37.705628+02
2,2,2020-06-05,1,SRID=3857;POINT(491865.303653 6584851.457508),2020-06-05 10:31:38.547657+02
2,2,2020-06-05,1,SRID=3857;POINT(491868.636547 6584847.730334),2020-06-05 10:31:39.297657+02
2,2,2020-06-05,1,SRID=3857;POINT(491871.96944 6584844.00316),2020-06-05 10:31:39.797657+02
2,2,2020-06-05,1,SRID=3857;POINT(491873.05149 6584842.793104),2020-06-05 10:31:39.919403+02
2,2,2020-06-05,1,SRID=3857;POINT(491895.257423 6584809.523049),2020-06-05 10:31:42.799403+02
2,2,2020-06-05,1,SRID=3857;POINT(491896.818201 6584807.184612),2020-06-05 10:31:48.387633+02
2,2,2020-06-05,1,SRID=3857;POINT(491899.103746 6584802.737559),2020-06-05 10:31:49.690925+02
2,2,2020-06-05,1,SRID=3857;POINT(491901.38929 6584798.290505),2020-06-05 10:31:50.388297+02
2,2,2020-06-05,1,SRID=3857;POINT(491903.674834 6584793.843451),2020-06-05 10:31:50.864346+02
2,2,2020-06-05,1,SRID=3857;POINT(491905.960379 6584789.396397),2020-06-05 10:31:51.22571+02
2,2,2020-06-05,1,SRID=3857;POINT(491912.817012 6584776.055236),2020-06-05 10:31:52.30571+02
